timestamp,determinand,unit,value,tank,tank_num
2023-06-14 22:00:00,tl,C,20.73,CON.AVG,1.0
2023-06-14 23:00:00,ph,pH,6.92,CON.AVG,1.0
2023-06-14 23:00:00,tl,C,20.12,CON.AVG,1.0
2023-06-14 23:00:00,ts,C,23.39,CON.AVG,1.0
2023-06-15 01:00:00,tl,C,19.88,CON.AVG,1.0
2023-06-15 02:00:00,ph,pH,6.89,CON.AVG,1.0
2023-06-15 02:00:00,tl,C,19.34,CON.AVG,1.0
2023-06-15 02:00:00,ts,C,22.21,CON.AVG,1.0
2023-06-15 04:00:00,tl,C,18.72,CON.AVG,1.0
2023-06-15 05:00:00,ph,pH,6.97,CON.AVG,1.0
2023-06-15 05:00:00,tl,C,18.48,CON.AVG,1.0
2023-06-15 05:00:00,ts,C,20.99,CON.AVG,1.0
2023-06-15 07:00:00,gc,%CH4,0.09,CON.AVG,1.0
2023-06-15 07:00:00,pr,mBar,1011.02,CON.AVG,1.0
2023-06-15 07:00:00,tl,C,18.33,CON.AVG,1.0
2023-06-15 08:00:00,ph,pH,6.91,CON.AVG,1.0
2023-06-15 08:00:00,pr,mBar,1011.78,CON.AVG,1.0
2023-06-15 08:00:00,tl,C,17.95,CON.AVG,1.0
2023-06-15 08:00:00,ts,C,20.69,CON.AVG,1.0
2023-06-15 09:00:00,pr,mBar,1012.42,CON.AVG,1.0
2023-06-15 10:00:00,pr,mBar,1012.4,CON.AVG,1.0
2023-06-15 10:00:00,tl,C,18.43,CON.AVG,1.0
2023-06-15 11:00:00,ph,pH,6.93,CON.AVG,1.0
2023-06-15 11:00:00,pr,mBar,1012.5,CON.AVG,1.0
2023-06-15 11:00:00,tl,C,18.26,CON.AVG,1.0
2023-06-15 11:00:00,ts,C,20.8,CON.AVG,1.0
2023-06-15 12:00:00,pr,mBar,1012.6,CON.AVG,1.0
2023-06-15 13:00:00,gc,%CH4,0.07,CON.AVG,1.0
2023-06-15 13:00:00,pr,mBar,1012.34,CON.AVG,1.0
2023-06-15 13:00:00,tl,C,19.31,CON.AVG,1.0
2023-06-15 14:00:00,ph,pH,6.91,CON.AVG,1.0
2023-06-15 14:00:00,pr,mBar,1012.03,CON.AVG,1.0
2023-06-15 14:00:00,tl,C,19.34,CON.AVG,1.0
2023-06-15 14:00:00,ts,C,22.11,CON.AVG,1.0
2023-06-15 15:00:00,pr,mBar,1011.78,CON.AVG,1.0
2023-06-15 16:00:00,pr,mBar,1011.7,CON.AVG,1.0
2023-06-15 16:00:00,tl,C,19.93,CON.AVG,1.0
2023-06-15 17:00:00,ph,pH,6.9,CON.AVG,1.0
2023-06-15 17:00:00,pr,mBar,1011.7,CON.AVG,1.0
2023-06-15 17:00:00,tl,C,19.92,CON.AVG,1.0
2023-06-15 17:00:00,ts,C,23.03,CON.AVG,1.0
2023-06-15 18:00:00,pr,mBar,1011.7,CON.AVG,1.0
2023-06-15 19:00:00,gc,%CH4,0.08,CON.AVG,1.0
2023-06-15 19:00:00,pr,mBar,1011.55,CON.AVG,1.0
2023-06-15 19:00:00,tl,C,20.31,CON.AVG,1.0
2023-06-15 20:00:00,ph,pH,6.91,CON.AVG,1.0
2023-06-15 20:00:00,pr,mBar,1010.65,CON.AVG,1.0
2023-06-15 20:00:00,tl,C,20.08,CON.AVG,1.0
2023-06-15 20:00:00,ts,C,23.2,CON.AVG,1.0
2023-06-15 21:00:00,pr,mBar,1010.05,CON.AVG,1.0
2023-06-15 22:00:00,pr,mBar,1009.9,CON.AVG,1.0
2023-06-15 22:00:00,tl,C,20.05,CON.AVG,1.0
2023-06-15 23:00:00,ph,pH,6.99,CON.AVG,1.0
2023-06-15 23:00:00,pr,mBar,1009.9,CON.AVG,1.0
2023-06-15 23:00:00,tl,C,19.77,CON.AVG,1.0
2023-06-15 23:00:00,ts,C,21.64,CON.AVG,1.0
2023-06-16 00:00:00,pr,mBar,1009.9,CON.AVG,1.0
2023-06-16 01:00:00,pr,mBar,1009.9,CON.AVG,1.0
2023-06-16 01:00:00,tl,C,19.46,CON.AVG,1.0
2023-06-16 02:00:00,ph,pH,6.94,CON.AVG,1.0
2023-06-16 02:00:00,pr,mBar,1009.9,CON.AVG,1.0
2023-06-16 02:00:00,tl,C,19.08,CON.AVG,1.0
2023-06-16 02:00:00,ts,C,20.91,CON.AVG,1.0
2023-06-16 03:00:00,pr,mBar,1009.9,CON.AVG,1.0
2023-06-16 04:00:00,pr,mBar,1009.9,CON.AVG,1.0
2023-06-16 04:00:00,tl,C,18.4,CON.AVG,1.0
2023-06-16 05:00:00,ph,pH,6.97,CON.AVG,1.0
2023-06-16 05:00:00,pr,mBar,1009.9,CON.AVG,1.0
2023-06-16 05:00:00,tl,C,18.23,CON.AVG,1.0
2023-06-16 05:00:00,ts,C,19.82,CON.AVG,1.0
2023-06-16 06:00:00,pr,mBar,1009.9,CON.AVG,1.0
2023-06-16 07:00:00,gc,%CH4,0.07,CON.AVG,1.0
2023-06-16 07:00:00,pr,mBar,1009.91,CON.AVG,1.0
2023-06-16 07:00:00,tl,C,18.16,CON.AVG,1.0
2023-06-16 08:00:00,ph,pH,6.97,CON.AVG,1.0
2023-06-16 08:00:00,pr,mBar,1010.02,CON.AVG,1.0
2023-06-16 08:00:00,tl,C,17.76,CON.AVG,1.0
2023-06-16 08:00:00,ts,C,19.7,CON.AVG,1.0
2023-06-16 09:00:00,pr,mBar,1010.18,CON.AVG,1.0
2023-06-16 10:00:00,pr,mBar,1010.0,CON.AVG,1.0
2023-06-16 10:00:00,tl,C,18.12,CON.AVG,1.0
2023-06-16 11:00:00,ph,pH,6.96,CON.AVG,1.0
2023-06-16 11:00:00,pr,mBar,1010.1,CON.AVG,1.0
2023-06-16 11:00:00,tl,C,18.1,CON.AVG,1.0
2023-06-16 11:00:00,ts,C,20.22,CON.AVG,1.0
2023-06-16 12:00:00,pr,mBar,1010.2,CON.AVG,1.0
2023-06-16 13:00:00,gc,%CH4,0.06,CON.AVG,1.0
2023-06-16 13:00:00,pr,mBar,1009.88,CON.AVG,1.0
2023-06-16 13:00:00,tl,C,18.97,CON.AVG,1.0
2023-06-16 14:00:00,ph,pH,6.93,CON.AVG,1.0
2023-06-16 14:00:00,pr,mBar,1009.11,CON.AVG,1.0
2023-06-16 14:00:00,tl,C,19.05,CON.AVG,1.0
2023-06-16 14:00:00,ts,C,21.54,CON.AVG,1.0
2023-06-16 15:00:00,pr,mBar,1008.55,CON.AVG,1.0
2023-06-16 16:00:00,pr,mBar,1008.5,CON.AVG,1.0
2023-06-16 16:00:00,tl,C,19.64,CON.AVG,1.0
2023-06-16 17:00:00,ph,pH,6.92,CON.AVG,1.0
2023-06-16 17:00:00,pr,mBar,1008.4,CON.AVG,1.0
2023-06-16 17:00:00,tl,C,19.66,CON.AVG,1.0
2023-06-16 17:00:00,ts,C,22.55,CON.AVG,1.0
2023-06-16 18:00:00,pr,mBar,1008.4,CON.AVG,1.0
2023-06-16 19:00:00,gc,%CH4,0.08,CON.AVG,1.0
2023-06-16 19:00:00,pr,mBar,1008.28,CON.AVG,1.0
2023-06-16 19:00:00,tl,C,20.03,CON.AVG,1.0
2023-06-16 20:00:00,ph,pH,6.91,CON.AVG,1.0
2023-06-16 20:00:00,pr,mBar,1006.94,CON.AVG,1.0
2023-06-16 20:00:00,tl,C,19.8,CON.AVG,1.0
2023-06-16 20:00:00,ts,C,22.75,CON.AVG,1.0
2023-06-16 21:00:00,pr,mBar,1006.02,CON.AVG,1.0
2023-06-16 22:00:00,pr,mBar,1005.9,CON.AVG,1.0
2023-06-16 22:00:00,tl,C,19.91,CON.AVG,1.0
2023-06-16 23:00:00,ph,pH,6.99,CON.AVG,1.0
2023-06-16 23:00:00,pr,mBar,1005.9,CON.AVG,1.0
2023-06-16 23:00:00,tl,C,19.6,CON.AVG,1.0
2023-06-16 23:00:00,ts,C,21.66,CON.AVG,1.0
2023-06-17 00:00:00,pr,mBar,1005.8,CON.AVG,1.0
2023-06-17 01:00:00,pr,mBar,1005.9,CON.AVG,1.0
2023-06-17 01:00:00,tl,C,19.54,CON.AVG,1.0
2023-06-17 02:00:00,ph,pH,6.95,CON.AVG,1.0
2023-06-17 02:00:00,pr,mBar,1005.9,CON.AVG,1.0
2023-06-17 02:00:00,tl,C,19.29,CON.AVG,1.0
2023-06-17 02:00:00,ts,C,21.15,CON.AVG,1.0
2023-06-17 03:00:00,pr,mBar,1005.8,CON.AVG,1.0
2023-06-17 04:00:00,pr,mBar,1005.9,CON.AVG,1.0
2023-06-17 04:00:00,tl,C,18.9,CON.AVG,1.0
2023-06-17 05:00:00,ph,pH,6.93,CON.AVG,1.0
2023-06-17 05:00:00,pr,mBar,1005.9,CON.AVG,1.0
2023-06-17 05:00:00,tl,C,18.73,CON.AVG,1.0
2023-06-17 05:00:00,ts,C,20.41,CON.AVG,1.0
2023-06-17 06:00:00,pr,mBar,1005.8,CON.AVG,1.0
2023-06-17 07:00:00,gc,%CH4,0.1,CON.AVG,1.0
2023-06-17 07:00:00,pr,mBar,1005.78,CON.AVG,1.0
2023-06-17 07:00:00,tl,C,18.41,CON.AVG,1.0
2023-06-17 08:00:00,ph,pH,6.92,CON.AVG,1.0
2023-06-17 08:00:00,pr,mBar,1005.2,CON.AVG,1.0
2023-06-17 08:00:00,tl,C,18.33,CON.AVG,1.0
2023-06-17 08:00:00,ts,C,20.15,CON.AVG,1.0
2023-06-17 09:00:00,pr,mBar,1004.79,CON.AVG,1.0
2023-06-17 10:00:00,pr,mBar,1004.5,CON.AVG,1.0
2023-06-17 10:00:00,tl,C,18.56,CON.AVG,1.0
2023-06-17 11:00:00,ph,pH,6.93,CON.AVG,1.0
2023-06-17 11:00:00,pr,mBar,1004.7,CON.AVG,1.0
2023-06-17 11:00:00,tl,C,18.5,CON.AVG,1.0
2023-06-17 11:00:00,ts,C,20.29,CON.AVG,1.0
2023-06-17 12:00:00,pr,mBar,1004.7,CON.AVG,1.0
2023-06-17 13:00:00,gc,%CH4,0.09,CON.AVG,1.0
2023-06-17 13:00:00,pr,mBar,1004.41,CON.AVG,1.0
2023-06-17 13:00:00,tl,C,18.82,CON.AVG,1.0
2023-06-17 14:00:00,ph,pH,6.94,CON.AVG,1.0
2023-06-17 14:00:00,pr,mBar,1003.88,CON.AVG,1.0
2023-06-17 14:00:00,tl,C,18.8,CON.AVG,1.0
2023-06-17 14:00:00,ts,C,20.81,CON.AVG,1.0
2023-06-17 15:00:00,pr,mBar,1003.33,CON.AVG,1.0
2023-06-17 16:00:00,pr,mBar,1003.4,CON.AVG,1.0
2023-06-17 16:00:00,tl,C,18.96,CON.AVG,1.0
2023-06-17 17:00:00,ph,pH,6.91,CON.AVG,1.0
2023-06-17 17:00:00,pr,mBar,1003.3,CON.AVG,1.0
2023-06-17 17:00:00,tl,C,18.8,CON.AVG,1.0
2023-06-17 17:00:00,ts,C,20.79,CON.AVG,1.0
2023-06-17 18:00:00,pr,mBar,1003.2,CON.AVG,1.0
2023-06-17 19:00:00,gc,%CH4,0.1,CON.AVG,1.0
2023-06-17 19:00:00,pr,mBar,1003.23,CON.AVG,1.0
2023-06-17 19:00:00,tl,C,18.91,CON.AVG,1.0
2023-06-17 20:00:00,ph,pH,6.96,CON.AVG,1.0
2023-06-17 20:00:00,pr,mBar,1002.19,CON.AVG,1.0
2023-06-17 20:00:00,tl,C,18.65,CON.AVG,1.0
2023-06-17 20:00:00,ts,C,20.45,CON.AVG,1.0
2023-06-17 21:00:00,pr,mBar,1001.64,CON.AVG,1.0
2023-06-17 22:00:00,pr,mBar,1001.4,CON.AVG,1.0
2023-06-17 22:00:00,tl,C,18.79,CON.AVG,1.0
2023-06-17 23:00:00,ph,pH,6.97,CON.AVG,1.0
2023-06-17 23:00:00,pr,mBar,1001.4,CON.AVG,1.0
2023-06-17 23:00:00,tl,C,18.38,CON.AVG,1.0
2023-06-17 23:00:00,ts,C,19.63,CON.AVG,1.0
2023-06-18 00:00:00,pr,mBar,1001.5,CON.AVG,1.0
2023-06-18 01:00:00,pr,mBar,1001.4,CON.AVG,1.0
2023-06-18 01:00:00,tl,C,18.42,CON.AVG,1.0
2023-06-18 02:00:00,ph,pH,7.06,CON.AVG,1.0
2023-06-18 02:00:00,pr,mBar,1001.4,CON.AVG,1.0
2023-06-18 02:00:00,tl,C,18.03,CON.AVG,1.0
2023-06-18 02:00:00,ts,C,19.21,CON.AVG,1.0
2023-06-18 03:00:00,pr,mBar,1001.5,CON.AVG,1.0
2023-06-18 04:00:00,pr,mBar,1001.4,CON.AVG,1.0
2023-06-18 04:00:00,tl,C,17.93,CON.AVG,1.0
2023-06-18 05:00:00,ph,pH,7.06,CON.AVG,1.0
2023-06-18 05:00:00,pr,mBar,1001.4,CON.AVG,1.0
2023-06-18 05:00:00,tl,C,17.58,CON.AVG,1.0
2023-06-18 05:00:00,ts,C,18.6,CON.AVG,1.0
2023-06-18 06:00:00,pr,mBar,1001.5,CON.AVG,1.0
2023-06-18 07:00:00,gc,%CH4,0.12,CON.AVG,1.0
2023-06-18 07:00:00,pr,mBar,1001.32,CON.AVG,1.0
2023-06-18 07:00:00,tl,C,17.46,CON.AVG,1.0
2023-06-18 08:00:00,ph,pH,6.95,CON.AVG,1.0
2023-06-18 08:00:00,pr,mBar,1000.93,CON.AVG,1.0
2023-06-18 08:00:00,tl,C,17.12,CON.AVG,1.0
2023-06-18 08:00:00,ts,C,18.36,CON.AVG,1.0
2023-06-18 09:00:00,pr,mBar,1000.95,CON.AVG,1.0
2023-06-18 10:00:00,pr,mBar,1000.5,CON.AVG,1.0
2023-06-18 10:00:00,tl,C,17.59,CON.AVG,1.0
2023-06-18 11:00:00,ph,pH,6.93,CON.AVG,1.0
2023-06-18 11:00:00,pr,mBar,1000.6,CON.AVG,1.0
2023-06-18 11:00:00,tl,C,17.3,CON.AVG,1.0
2023-06-18 11:00:00,ts,C,18.7,CON.AVG,1.0
2023-06-18 12:00:00,pr,mBar,1000.9,CON.AVG,1.0
2023-06-18 13:00:00,gc,%CH4,0.1,CON.AVG,1.0
2023-06-18 13:00:00,pr,mBar,1000.43,CON.AVG,1.0
2023-06-18 13:00:00,tl,C,18.03,CON.AVG,1.0
2023-06-18 14:00:00,ph,pH,6.92,CON.AVG,1.0
2023-06-18 14:00:00,pr,mBar,1000.08,CON.AVG,1.0
2023-06-18 14:00:00,tl,C,17.74,CON.AVG,1.0
2023-06-18 14:00:00,ts,C,19.64,CON.AVG,1.0
2023-06-18 15:00:00,pr,mBar,999.8,CON.AVG,1.0
2023-06-18 16:00:00,pr,mBar,999.7,CON.AVG,1.0
2023-06-18 16:00:00,tl,C,18.35,CON.AVG,1.0
2023-06-18 17:00:00,ph,pH,6.9,CON.AVG,1.0
2023-06-18 17:00:00,pr,mBar,999.7,CON.AVG,1.0
2023-06-18 17:00:00,tl,C,17.92,CON.AVG,1.0
2023-06-18 17:00:00,ts,C,20.03,CON.AVG,1.0
2023-06-18 18:00:00,pr,mBar,999.7,CON.AVG,1.0
2023-06-18 19:00:00,gc,%CH4,0.11,CON.AVG,1.0
2023-06-18 19:00:00,pr,mBar,999.53,CON.AVG,1.0
2023-06-18 19:00:00,tl,C,18.39,CON.AVG,1.0
2023-06-18 20:00:00,ph,pH,6.91,CON.AVG,1.0
2023-06-18 20:00:00,pr,mBar,998.53,CON.AVG,1.0
2023-06-18 20:00:00,tl,C,17.82,CON.AVG,1.0
2023-06-18 20:00:00,ts,C,19.82,CON.AVG,1.0
2023-06-18 21:00:00,pr,mBar,997.87,CON.AVG,1.0
2023-06-18 22:00:00,pr,mBar,997.6,CON.AVG,1.0
2023-06-18 22:00:00,tl,C,18.37,CON.AVG,1.0
2023-06-18 23:00:00,ph,pH,6.96,CON.AVG,1.0
2023-06-18 23:00:00,pr,mBar,997.7,CON.AVG,1.0
2023-06-18 23:00:00,tl,C,17.72,CON.AVG,1.0
2023-06-18 23:00:00,ts,C,19.16,CON.AVG,1.0
2023-06-19 00:00:00,pr,mBar,997.7,CON.AVG,1.0
2023-06-19 01:00:00,pr,mBar,997.6,CON.AVG,1.0
2023-06-19 01:00:00,tl,C,17.97,CON.AVG,1.0
2023-06-19 02:00:00,ph,pH,7.1,CON.AVG,1.0
2023-06-19 02:00:00,pr,mBar,997.7,CON.AVG,1.0
2023-06-19 02:00:00,tl,C,17.45,CON.AVG,1.0
2023-06-19 02:00:00,ts,C,18.74,CON.AVG,1.0
2023-06-19 03:00:00,pr,mBar,997.7,CON.AVG,1.0
2023-06-19 04:00:00,pr,mBar,997.6,CON.AVG,1.0
2023-06-19 04:00:00,tl,C,17.44,CON.AVG,1.0
2023-06-19 05:00:00,ph,pH,7.2,CON.AVG,1.0
2023-06-19 05:00:00,pr,mBar,997.7,CON.AVG,1.0
2023-06-19 05:00:00,tl,C,16.99,CON.AVG,1.0
2023-06-19 05:00:00,ts,C,18.04,CON.AVG,1.0
2023-06-19 06:00:00,pr,mBar,997.7,CON.AVG,1.0
2023-06-19 07:00:00,gc,%CH4,0.14,CON.AVG,1.0
2023-06-19 07:00:00,pr,mBar,997.01,CON.AVG,1.0
2023-06-19 07:00:00,tl,C,16.99,CON.AVG,1.0
2023-06-19 08:00:00,ph,pH,7.13,CON.AVG,1.0
2023-06-19 08:00:00,pr,mBar,993.56,CON.AVG,1.0
2023-06-19 08:00:00,tl,C,16.66,CON.AVG,1.0
2023-06-19 08:00:00,ts,C,17.67,CON.AVG,1.0
2023-06-19 09:00:00,pr,mBar,991.28,CON.AVG,1.0
2023-06-19 10:00:00,pr,mBar,990.5,CON.AVG,1.0
2023-06-19 10:00:00,tl,C,16.96,CON.AVG,1.0
2023-06-19 11:00:00,ph,pH,6.95,CON.AVG,1.0
2023-06-19 11:00:00,pr,mBar,990.6,CON.AVG,1.0
2023-06-19 11:00:00,tl,C,16.74,CON.AVG,1.0
2023-06-19 11:00:00,ts,C,17.85,CON.AVG,1.0
2023-06-19 12:00:00,pr,mBar,990.7,CON.AVG,1.0
2023-06-19 13:00:00,gc,%CH4,0.11,CON.AVG,1.0
2023-06-19 13:00:00,pr,mBar,990.72,CON.AVG,1.0
2023-06-19 13:00:00,tl,C,17.61,CON.AVG,1.0
2023-06-19 14:00:00,ph,pH,6.92,CON.AVG,1.0
2023-06-19 14:00:00,pr,mBar,992.0,CON.AVG,1.0
2023-06-19 14:00:00,tl,C,17.44,CON.AVG,1.0
2023-06-19 14:00:00,ts,C,19.14,CON.AVG,1.0
2023-06-19 15:00:00,pr,mBar,992.81,CON.AVG,1.0
2023-06-19 16:00:00,pr,mBar,993.1,CON.AVG,1.0
2023-06-19 16:00:00,tl,C,18.28,CON.AVG,1.0
2023-06-19 17:00:00,ph,pH,6.89,CON.AVG,1.0
2023-06-19 17:00:00,pr,mBar,993.0,CON.AVG,1.0
2023-06-19 17:00:00,tl,C,17.93,CON.AVG,1.0
2023-06-19 17:00:00,ts,C,19.7,CON.AVG,1.0
2023-06-19 19:00:00,gc,%CH4,0.12,CON.AVG,1.0
2023-06-19 19:00:00,pr,mBar,993.07,CON.AVG,1.0
2023-06-19 20:00:00,ph,pH,6.89,CON.AVG,1.0
2023-06-19 20:00:00,pr,mBar,993.41,CON.AVG,1.0
2023-06-19 20:00:00,tl,C,18.38,CON.AVG,1.0
2023-06-19 20:00:00,ts,C,20.17,CON.AVG,1.0
2023-06-19 22:00:00,pr,mBar,993.66,CON.AVG,1.0
2023-06-19 23:00:00,ph,pH,6.93,CON.AVG,1.0
2023-06-19 23:00:00,pr,mBar,993.7,CON.AVG,1.0
2023-06-19 23:00:00,tl,C,18.39,CON.AVG,1.0
2023-06-19 23:00:00,ts,C,19.66,CON.AVG,1.0
2023-06-20 01:00:00,pr,mBar,993.7,CON.AVG,1.0
2023-06-20 02:00:00,ph,pH,6.94,CON.AVG,1.0
2023-06-20 02:00:00,pr,mBar,993.7,CON.AVG,1.0
2023-06-20 02:00:00,tl,C,18.15,CON.AVG,1.0
2023-06-20 02:00:00,ts,C,19.29,CON.AVG,1.0
2023-06-20 04:00:00,pr,mBar,993.7,CON.AVG,1.0
2023-06-20 05:00:00,ph,pH,6.95,CON.AVG,1.0
2023-06-20 05:00:00,pr,mBar,993.7,CON.AVG,1.0
2023-06-20 05:00:00,tl,C,17.57,CON.AVG,1.0
2023-06-20 05:00:00,ts,C,18.66,CON.AVG,1.0
2023-06-20 07:00:00,gc,%CH4,0.15,CON.AVG,1.0
2023-06-20 07:00:00,pr,mBar,993.84,CON.AVG,1.0
2023-06-20 08:00:00,ph,pH,6.92,CON.AVG,1.0
2023-06-20 08:00:00,pr,mBar,995.62,CON.AVG,1.0
2023-06-20 08:00:00,tl,C,17.27,CON.AVG,1.0
2023-06-20 08:00:00,ts,C,18.64,CON.AVG,1.0
2023-06-20 10:00:00,pr,mBar,996.64,CON.AVG,1.0
2023-06-20 11:00:00,tl,C,17.44,CON.AVG,1.0
2023-06-20 12:00:00,gc,%CH4,0.15,CON.AVG,1.0
2023-06-20 12:00:00,ph,pH,6.96,CON.AVG,1.0
2023-06-20 12:00:00,pr,mBar,996.94,CON.AVG,1.0
2023-06-20 12:00:00,tl,C,17.53,CON.AVG,1.0
2023-06-20 12:00:00,ts,C,18.89,CON.AVG,1.0
2023-06-20 13:00:00,gc,%CH4,0.16,CON.AVG,1.0
2023-06-20 13:00:00,pr,mBar,996.63,CON.AVG,1.0
2023-06-20 14:00:00,tl,C,17.68,CON.AVG,1.0
2023-06-20 15:00:00,ph,pH,6.97,CON.AVG,1.0
2023-06-20 15:00:00,pr,mBar,996.55,CON.AVG,1.0
2023-06-20 15:00:00,tl,C,17.65,CON.AVG,1.0
2023-06-20 15:00:00,ts,C,18.79,CON.AVG,1.0
2023-06-20 16:00:00,pr,mBar,996.6,CON.AVG,1.0
2023-06-20 17:00:00,tl,C,17.77,CON.AVG,1.0
2023-06-20 18:00:00,ph,pH,6.99,CON.AVG,1.0
2023-06-20 18:00:00,pr,mBar,996.6,CON.AVG,1.0
2023-06-20 18:00:00,tl,C,17.68,CON.AVG,1.0
2023-06-20 18:00:00,ts,C,18.73,CON.AVG,1.0
2023-06-20 19:00:00,gc,%CH4,0.1,CON.AVG,1.0
2023-06-20 19:00:00,pr,mBar,995.97,CON.AVG,1.0
2023-06-20 20:00:00,tl,C,17.83,CON.AVG,1.0
2023-06-20 21:00:00,ph,pH,6.98,CON.AVG,1.0
2023-06-20 21:00:00,pr,mBar,995.1,CON.AVG,1.0
2023-06-20 21:00:00,tl,C,17.54,CON.AVG,1.0
2023-06-20 21:00:00,ts,C,18.71,CON.AVG,1.0
2023-06-20 22:00:00,pr,mBar,994.7,CON.AVG,1.0
2023-06-20 23:00:00,tl,C,17.66,CON.AVG,1.0
2023-06-21 00:00:00,ph,pH,7.07,CON.AVG,1.0
2023-06-21 00:00:00,pr,mBar,994.7,CON.AVG,1.0
2023-06-21 00:00:00,tl,C,17.26,CON.AVG,1.0
2023-06-21 00:00:00,ts,C,17.93,CON.AVG,1.0
2023-06-21 01:00:00,pr,mBar,994.7,CON.AVG,1.0
2023-06-21 02:00:00,tl,C,17.17,CON.AVG,1.0
2023-06-21 03:00:00,ph,pH,7.11,CON.AVG,1.0
2023-06-21 03:00:00,pr,mBar,994.7,CON.AVG,1.0
2023-06-21 03:00:00,tl,C,16.83,CON.AVG,1.0
2023-06-21 03:00:00,ts,C,17.55,CON.AVG,1.0
2023-06-21 04:00:00,pr,mBar,994.7,CON.AVG,1.0
2023-06-21 05:00:00,tl,C,16.66,CON.AVG,1.0
2023-06-21 06:00:00,ph,pH,7.04,CON.AVG,1.0
2023-06-21 06:00:00,pr,mBar,994.7,CON.AVG,1.0
2023-06-21 06:00:00,tl,C,16.42,CON.AVG,1.0
2023-06-21 06:00:00,ts,C,17.2,CON.AVG,1.0
2023-06-21 07:00:00,gc,%CH4,0.08,CON.AVG,1.0
2023-06-21 07:00:00,pr,mBar,995.2,CON.AVG,1.0
2023-06-21 08:00:00,tl,C,16.59,CON.AVG,1.0
2023-06-21 09:00:00,ph,pH,7.02,CON.AVG,1.0
2023-06-21 09:00:00,pr,mBar,995.72,CON.AVG,1.0
2023-06-21 09:00:00,tl,C,16.38,CON.AVG,1.0
2023-06-21 09:00:00,ts,C,17.21,CON.AVG,1.0
2023-06-21 10:00:00,pr,mBar,996.2,CON.AVG,1.0
2023-06-21 11:00:00,tl,C,17.07,CON.AVG,1.0
2023-06-21 12:00:00,gc,%CH4,0.06,CON.AVG,1.0
2023-06-21 12:00:00,ph,pH,7.02,CON.AVG,1.0
2023-06-21 12:00:00,pr,mBar,996.12,CON.AVG,1.0
2023-06-21 12:00:00,tl,C,16.92,CON.AVG,1.0
2023-06-21 12:00:00,ts,C,18.25,CON.AVG,1.0
2023-06-21 13:00:00,gc,%CH4,0.06,CON.AVG,1.0
2023-06-21 13:00:00,pr,mBar,997.71,CON.AVG,1.0
2023-06-21 14:00:00,tl,C,17.75,CON.AVG,1.0
2023-06-21 15:00:00,ph,pH,7.02,CON.AVG,1.0
2023-06-21 15:00:00,pr,mBar,998.92,CON.AVG,1.0
2023-06-21 15:00:00,tl,C,17.64,CON.AVG,1.0
2023-06-21 15:00:00,ts,C,19.1,CON.AVG,1.0
2023-06-21 16:00:00,pr,mBar,999.0,CON.AVG,1.0
2023-06-21 17:00:00,tl,C,18.7,CON.AVG,1.0
2023-06-21 18:00:00,ph,pH,7.02,CON.AVG,1.0
2023-06-21 18:00:00,pr,mBar,999.0,CON.AVG,1.0
2023-06-21 18:00:00,tl,C,18.52,CON.AVG,1.0
2023-06-21 18:00:00,ts,C,20.0,CON.AVG,1.0
2023-06-21 19:00:00,gc,%CH4,0.06,CON.AVG,1.0
2023-06-21 19:00:00,pr,mBar,999.97,CON.AVG,1.0
2023-06-21 20:00:00,tl,C,19.07,CON.AVG,1.0
2023-06-21 21:00:00,ph,pH,7.01,CON.AVG,1.0
2023-06-21 21:00:00,pr,mBar,1001.21,CON.AVG,1.0
2023-06-21 21:00:00,tl,C,18.86,CON.AVG,1.0
2023-06-21 21:00:00,ts,C,20.2,CON.AVG,1.0
2023-06-21 22:00:00,pr,mBar,1001.9,CON.AVG,1.0
2023-06-21 23:00:00,tl,C,18.97,CON.AVG,1.0
2023-06-22 00:00:00,ph,pH,7.06,CON.AVG,1.0
2023-06-22 00:00:00,pr,mBar,1001.8,CON.AVG,1.0
2023-06-22 00:00:00,tl,C,18.76,CON.AVG,1.0
2023-06-22 00:00:00,ts,C,19.33,CON.AVG,1.0
2023-06-22 01:00:00,pr,mBar,1001.9,CON.AVG,1.0
2023-06-22 02:00:00,tl,C,18.61,CON.AVG,1.0
2023-06-22 03:00:00,ph,pH,7.03,CON.AVG,1.0
2023-06-22 03:00:00,pr,mBar,1001.8,CON.AVG,1.0
2023-06-22 03:00:00,tl,C,18.37,CON.AVG,1.0
2023-06-22 03:00:00,ts,C,19.01,CON.AVG,1.0
2023-06-22 04:00:00,pr,mBar,1001.9,CON.AVG,1.0
2023-06-22 05:00:00,tl,C,17.76,CON.AVG,1.0
2023-06-22 06:00:00,ph,pH,7.05,CON.AVG,1.0
2023-06-22 06:00:00,pr,mBar,1001.8,CON.AVG,1.0
2023-06-22 06:00:00,tl,C,17.6,CON.AVG,1.0
2023-06-22 06:00:00,ts,C,18.38,CON.AVG,1.0
2023-06-22 07:00:00,gc,%CH4,0.07,CON.AVG,1.0
2023-06-22 07:00:00,pr,mBar,1003.77,CON.AVG,1.0
2023-06-22 08:00:00,tl,C,17.34,CON.AVG,1.0
2023-06-22 09:00:00,ph,pH,7.03,CON.AVG,1.0
2023-06-22 09:00:00,pr,mBar,1006.32,CON.AVG,1.0
2023-06-22 09:00:00,tl,C,17.1,CON.AVG,1.0
